,image_name,path,label,coor_0,coor_1,coor_2,coor_3,coor_4,coor_5,coor_6,coor_7,coor_8,coor_9,coor_10,coor_11,coor_12,coor_13,coor_14,coor_15
3095,00014388_001,images/00014388_001.png,1,63 293 0 327,63 293 193 531,0 248 439 833,0 248 643 1024,216 446 0 327,216 446 193 531,165 413 439 833,165 413 643 1024,369 599 0 327,369 599 193 531,330 578 439 833,330 578 643 1024,522 759 0 327,522 759 193 531,496 751 439 833,496 751 643 1024
3096,00004928_003,images/00004928_003.png,1,35 312 53 385,35 312 257 589,39 292 489 827,39 292 693 1024,220 497 53 385,220 497 257 589,208 460 489 827,208 460 693 1024,405 682 53 385,405 682 257 589,376 629 489 827,376 629 693 1024,589 875 53 385,589 875 257 589,545 805 489 827,545 805 693 1024
3097,00005218_028,images/00005218_028.png,1,85 395 73 391,85 395 277 595,89 398 497 865,89 398 701 1024,292 601 73 391,292 601 277 595,295 603 497 865,295 603 701 1024,498 808 73 391,498 808 277 595,500 809 497 865,500 809 701 1024,705 1024 73 391,705 1024 277 595,706 1024 497 865,706 1024 701 1024
3098,00015842_001,images/00015842_001.png,1,0 338 0 349,0 338 201 553,0 338 443 813,0 338 647 1017,225 563 0 349,225 563 201 553,225 563 443 813,225 563 647 1017,451 788 0 349,451 788 201 553,451 788 443 813,451 788 647 1017,676 1024 0 349,676 1024 201 553,676 1024 443 813,676 1024 647 1017
3099,00009709_002,images/00009709_002.png,1,13 347 0 361,13 347 179 565,15 329 439 793,15 329 643 997,235 569 0 361,235 569 179 565,224 537 439 793,224 537 643 997,458 791 0 361,458 791 179 565,433 747 439 793,433 747 643 997,680 1024 0 361,680 1024 179 565,642 965 439 793,642 965 643 997
3100,00005493_011,images/00005493_011.png,1,77 367 105 409,77 367 309 613,73 355 493 769,73 355 697 973,270 560 105 409,270 560 309 613,261 543 493 769,261 543 697 973,463 753 105 409,463 753 309 613,449 731 493 769,449 731 697 973,656 955 105 409,656 955 309 613,637 927 493 769,637 927 697 973
3101,00020209_004,images/00020209_004.png,1,29 337 0 353,29 337 197 557,0 320 441 823,0 320 645 1024,234 542 0 353,234 542 197 557,214 534 441 823,214 534 645 1024,439 747 0 353,439 747 197 557,427 748 441 823,427 748 645 1024,644 961 0 353,644 961 197 557,641 971 441 823,641 971 645 1024
3102,00014710_005,images/00014710_005.png,1,3 293 95 377,3 293 299 581,0 245 457 733,0 245 661 937,196 486 95 377,196 486 299 581,163 408 457 733,163 408 661 937,389 679 95 377,389 679 299 581,326 571 457 733,326 571 661 937,582 881 95 377,582 881 299 581,489 741 457 733,489 741 661 937
3103,00000499_010,images/00000499_010.png,1,25 304 17 375,25 304 221 579,29 317 473 823,29 317 677 1024,211 489 17 375,211 489 221 579,221 509 473 823,221 509 677 1024,396 675 17 375,396 675 221 579,413 700 473 823,413 700 677 1024,582 869 17 375,582 869 221 579,605 901 473 823,605 901 677 1024
3104,00000399_000,images/00000399_000.png,1,3 268 23 353,3 268 227 557,0 146 459 651,0 146 663 855,179 444 23 353,179 444 227 557,97 244 459 651,97 244 663 855,356 621 23 353,356 621 227 557,195 341 459 651,195 341 663 855,532 805 23 353,532 805 227 557,292 443 459 651,292 443 663 855
3105,00006207_004,images/00006207_004.png,1,0 299 0 327,0 299 203 531,0 313 409 745,0 313 613 949,200 499 0 327,200 499 203 531,208 521 409 745,208 521 613 949,399 698 0 327,399 698 203 531,417 729 409 745,417 729 613 949,599 907 0 327,599 907 203 531,625 947 409 745,625 947 613 949
3106,00022785_001,images/00022785_001.png,1,21 278 0 363,21 278 157 567,19 286 483 835,19 286 687 1024,193 450 0 363,193 450 157 567,197 465 483 835,197 465 687 1024,364 622 0 363,364 622 157 567,375 643 483 835,375 643 687 1024,536 801 0 363,536 801 157 567,554 829 483 835,554 829 687 1024
3107,00009813_000,images/00009813_000.png,1,87 361 13 393,87 361 217 597,79 373 539 877,79 373 743 1024,270 544 13 393,270 544 217 597,275 569 539 877,275 569 743 1024,452 726 13 393,452 726 217 597,471 764 539 877,471 764 743 1024,635 917 13 393,635 917 217 597,666 969 539 877,666 969 743 1024
3108,00008509_003,images/00008509_003.png,1,45 205 207 447,45 205 411 651,59 274 531 751,59 274 735 955,152 312 207 447,152 312 411 651,202 418 531 751,202 418 735 955,259 419 207 447,259 419 411 651,346 561 531 751,346 561 735 955,366 531 207 447,366 531 411 651,489 711 531 751,489 711 735 955
3109,00002296_002,images/00002296_002.png,1,129 417 21 355,129 417 225 559,97 397 473 815,97 397 677 1019,321 610 21 355,321 610 225 559,297 598 473 815,297 598 677 1019,514 802 21 355,514 802 225 559,497 798 473 815,497 798 677 1019,706 1003 21 355,706 1003 225 559,698 1007 473 815,698 1007 677 1019
3110,00020472_001,images/00020472_001.png,1,103 364 19 361,103 364 223 565,99 372 459 819,99 372 663 1023,277 539 19 361,277 539 223 565,281 554 459 819,281 554 663 1023,451 713 19 361,451 713 223 565,463 737 459 819,463 737 663 1023,626 895 19 361,626 895 223 565,645 927 459 819,645 927 663 1023
3111,00009185_001,images/00009185_001.png,1,25 311 0 347,25 311 119 551,17 323 451 839,17 323 655 1024,216 502 0 347,216 502 119 551,221 526 451 839,221 526 655 1024,407 693 0 347,407 693 119 551,424 730 451 839,424 730 655 1024,598 893 0 347,598 893 119 551,628 943 451 839,628 943 655 1024
3112,00017443_011,images/00017443_011.png,1,99 404 77 373,99 404 281 577,99 404 447 715,99 404 651 919,303 608 77 373,303 608 281 577,303 608 447 715,303 608 651 919,506 811 77 373,506 811 281 577,506 811 447 715,506 811 651 919,709 1024 77 373,709 1024 281 577,709 1024 447 715,709 1024 651 919
3113,00006361_001,images/00006361_001.png,1,0 336 39 425,0 336 243 629,0 338 523 841,0 338 727 1024,224 560 39 425,224 560 243 629,225 563 523 841,225 563 727 1024,448 785 39 425,448 785 243 629,451 788 523 841,451 788 727 1024,673 1019 39 425,673 1019 243 629,676 1024 523 841,676 1024 727 1024
3114,00011587_011,images/00011587_011.png,1,49 333 37 409,49 333 241 613,19 335 495 839,19 335 699 1024,238 522 37 409,238 522 241 613,230 546 495 839,230 546 699 1024,427 711 37 409,427 711 241 613,441 757 495 839,441 757 699 1024,617 909 37 409,617 909 241 613,651 977 495 839,651 977 699 1024
3115,00020398_034,images/00020398_034.png,1,15 235 35 343,15 235 239 547,0 248 433 761,0 248 637 965,162 381 35 343,162 381 239 547,165 413 433 761,165 413 637 965,308 528 35 343,308 528 239 547,330 578 433 761,330 578 637 965,455 681 35 343,455 681 239 547,496 751 433 761,496 751 637 965
3116,00026756_001,images/00026756_001.png,1,0 338 0 375,0 338 199 579,0 338 473 873,0 338 677 1024,225 563 0 375,225 563 199 579,225 563 473 873,225 563 677 1024,451 788 0 375,451 788 199 579,451 788 473 873,451 788 677 1024,676 1024 0 375,676 1024 199 579,676 1024 473 873,676 1024 677 1024
3117,00019176_005,images/00019176_005.png,1,21 274 0 361,21 274 113 565,31 297 463 815,31 297 667 1019,190 443 0 361,190 443 113 565,208 474 463 815,208 474 667 1019,359 612 0 361,359 612 113 565,386 652 463 815,386 652 667 1019,528 789 0 361,528 789 113 565,563 837 463 815,563 837 667 1019
3118,00027260_002,images/00027260_002.png,1,25 276 0 359,25 276 185 563,0 283 471 833,0 283 675 1024,192 443 0 359,192 443 185 563,189 471 471 833,189 471 675 1024,359 610 0 359,359 610 185 563,377 660 471 833,377 660 675 1024,527 785 0 359,527 785 185 563,566 857 471 833,566 857 675 1024
3119,00005512_006,images/00005512_006.png,1,0 263 97 353,0 263 301 557,0 241 431 781,0 241 635 985,175 438 97 353,175 438 301 557,160 401 431 781,160 401 635 985,351 614 97 353,351 614 301 557,321 561 431 781,321 561 635 985,526 797 97 353,526 797 301 557,481 729 431 781,481 729 635 985
3120,00013101_000,images/00013101_000.png,1,55 306 0 343,55 306 163 547,57 372 453 867,57 372 657 1024,222 473 0 343,222 473 163 547,267 582 453 867,267 582 657 1024,389 640 0 343,389 640 163 547,477 792 453 867,477 792 657 1024,557 815 0 343,557 815 163 547,687 1011 453 867,687 1011 657 1024
3121,00002353_001,images/00002353_001.png,1,75 359 11 391,75 359 215 595,89 349 473 791,89 349 677 995,265 549 11 391,265 549 215 595,262 522 473 791,262 522 677 995,454 739 11 391,454 739 215 595,436 696 473 791,436 696 677 995,644 937 11 391,644 937 215 595,609 877 473 791,609 877 677 995
3122,00017325_009,images/00017325_009.png,1,31 319 77 335,31 319 281 539,25 334 427 735,25 334 631 939,223 512 77 335,223 512 281 539,231 540 427 735,231 540 631 939,416 704 77 335,416 704 281 539,437 746 427 735,437 746 631 939,608 905 77 335,608 905 281 539,643 961 427 735,643 961 631 939
3123,00011622_002,images/00011622_002.png,1,9 295 0 373,9 295 187 577,5 307 451 863,5 307 655 1024,200 486 0 373,200 486 187 577,207 509 451 863,207 509 655 1024,391 677 0 373,391 677 187 577,408 710 451 863,408 710 655 1024,582 877 0 373,582 877 187 577,610 921 451 863,610 921 655 1024
3124,00006273_003,images/00006273_003.png,1,0 239 27 371,0 239 231 575,0 218 469 799,0 218 673 1003,160 399 27 371,160 399 231 575,145 364 469 799,145 364 673 1003,319 558 27 371,319 558 231 575,291 509 469 799,291 509 673 1003,478 725 27 371,478 725 231 575,436 661 469 799,436 661 673 1003
3125,00013646_006,images/00013646_006.png,1,0 260 61 365,0 260 265 569,0 266 449 777,0 266 653 981,174 434 61 365,174 434 265 569,178 444 449 777,178 444 653 981,347 608 61 365,347 608 265 569,355 621 449 777,355 621 653 981,521 789 61 365,521 789 265 569,533 807 449 777,533 807 653 981
3126,00027761_000,images/00027761_000.png,1,143 404 0 333,143 404 175 537,157 405 445 829,157 405 649 1024,317 578 0 333,317 578 175 537,322 570 445 829,322 570 649 1024,491 751 0 333,491 751 175 537,487 735 445 829,487 735 649 1024,664 933 0 333,664 933 175 537,652 907 445 829,652 907 649 1024
3127,00019647_008,images/00019647_008.png,1,55 367 43 381,55 367 247 585,19 336 475 875,19 336 679 1024,263 575 43 381,263 575 247 585,231 548 475 875,231 548 679 1024,471 783 43 381,471 783 247 585,442 760 475 875,442 760 679 1024,679 1001 43 381,679 1001 247 585,654 981 475 875,654 981 679 1024
3128,00014953_002,images/00014953_002.png,1,61 320 13 373,61 320 217 577,61 307 437 753,61 307 641 957,233 492 13 373,233 492 217 577,225 470 437 753,225 470 641 957,406 665 13 373,406 665 217 577,388 634 437 753,388 634 641 957,578 845 13 373,578 845 217 577,552 805 437 753,552 805 641 957
3129,00022414_000,images/00022414_000.png,1,7 313 0 349,7 313 171 553,9 233 467 771,9 233 671 975,211 516 0 349,211 516 171 553,159 383 467 771,159 383 671 975,414 720 0 349,414 720 171 553,308 533 467 771,308 533 671 975,618 933 0 349,618 933 171 553,458 689 467 771,458 689 671 975
3130,00027929_000,images/00027929_000.png,1,53 318 95 379,53 318 299 583,71 303 463 745,71 303 667 949,229 494 95 379,229 494 299 583,225 457 463 745,225 457 667 949,406 671 95 379,406 671 299 583,380 612 463 745,380 612 667 949,582 855 95 379,582 855 299 583,534 773 463 745,534 773 667 949
3131,00025444_004,images/00025444_004.png,1,53 271 69 385,53 271 273 589,57 300 459 773,57 300 663 977,198 416 69 385,198 416 273 589,219 462 459 773,219 462 663 977,343 561 69 385,343 561 273 589,381 624 459 773,381 624 663 977,489 713 69 385,489 713 273 589,543 793 459 773,543 793 663 977
3132,00017089_006,images/00017089_006.png,1,41 365 17 391,41 365 221 595,41 365 493 837,41 365 697 1024,257 582 17 391,257 582 221 595,257 582 493 837,257 582 697 1024,474 798 17 391,474 798 221 595,474 798 493 837,474 798 697 1024,690 1024 17 391,690 1024 221 595,690 1024 493 837,690 1024 697 1024
3133,00004957_003,images/00004957_003.png,1,75 331 13 469,75 331 217 673,139 252 539 647,139 252 743 851,246 502 13 469,246 502 217 673,214 327 539 647,214 327 743 851,416 673 13 469,416 673 217 673,289 402 539 647,289 402 743 851,587 851 13 469,587 851 217 673,365 481 539 647,365 481 743 851
3134,00016805_008,images/00016805_008.png,1,53 309 15 383,53 309 219 587,69 336 469 745,69 336 673 949,224 480 15 383,224 480 219 587,247 513 469 745,247 513 673 949,394 651 15 383,394 651 219 587,425 691 469 745,425 691 673 949,565 829 15 383,565 829 219 587,602 877 469 745,602 877 673 949
3135,00003851_005,images/00003851_005.png,1,91 383 19 325,91 383 223 529,53 295 437 769,53 295 641 973,285 577 19 325,285 577 223 529,214 457 437 769,214 457 641 973,480 772 19 325,480 772 223 529,376 618 437 769,376 618 641 973,674 975 19 325,674 975 223 529,537 787 437 769,537 787 641 973
3136,00009723_000,images/00009723_000.png,1,43 322 7 361,43 322 211 565,53 320 441 827,53 320 645 1024,229 508 7 361,229 508 211 565,231 499 441 827,231 499 645 1024,415 694 7 361,415 694 211 565,409 677 441 827,409 677 645 1024,601 889 7 361,601 889 211 565,588 863 441 827,588 863 645 1024
3137,00026450_000,images/00026450_000.png,1,0 206 21 347,0 206 225 551,0 228 449 775,0 228 653 979,138 344 21 347,138 344 225 551,152 380 449 775,152 380 653 979,275 481 21 347,275 481 225 551,304 532 449 775,304 532 653 979,412 625 21 347,412 625 225 551,456 691 449 775,456 691 653 979
3138,00022586_000,images/00022586_000.png,1,0 277 0 315,0 277 167 519,0 280 419 779,0 280 623 983,185 461 0 315,185 461 167 519,187 467 419 779,187 467 623 983,369 646 0 315,369 646 167 519,374 654 419 779,374 654 623 983,554 839 0 315,554 839 167 519,560 849 419 779,560 849 623 983
3139,00006857_001,images/00006857_001.png,1,43 287 33 377,43 287 237 581,39 305 465 773,39 305 669 977,206 450 33 377,206 450 237 581,216 482 465 773,216 482 669 977,369 613 33 377,369 613 237 581,394 660 465 773,394 660 669 977,531 783 33 377,531 783 237 581,571 845 465 773,571 845 669 977
3140,00005753_000,images/00005753_000.png,1,47 300 0 325,47 300 183 529,45 319 421 703,45 319 625 907,216 469 0 325,216 469 183 529,228 502 421 703,228 502 625 907,385 638 0 325,385 638 183 529,410 684 421 703,410 684 625 907,554 815 0 325,554 815 183 529,593 875 421 703,593 875 625 907
3141,00000165_007,images/00000165_007.png,1,61 285 0 327,61 285 187 531,63 296 433 723,63 296 637 927,211 435 0 327,211 435 187 531,218 451 433 723,218 451 637 927,360 585 0 327,360 585 187 531,374 607 433 723,374 607 637 927,510 741 0 327,510 741 187 531,529 769 433 723,529 769 637 927
3142,00018748_001,images/00018748_001.png,1,55 312 0 393,55 312 169 597,35 323 499 797,35 323 703 1001,226 483 0 393,226 483 169 597,227 515 499 797,227 515 703 1001,397 654 0 393,397 654 169 597,419 706 499 797,419 706 703 1001,568 833 0 393,568 833 169 597,611 907 499 797,611 907 703 1001
3143,00018964_008,images/00018964_008.png,1,61 287 65 399,61 287 269 603,57 287 481 803,57 287 685 1007,212 438 65 399,212 438 269 603,210 440 481 803,210 440 685 1007,363 589 65 399,363 589 269 603,363 593 481 803,363 593 685 1007,514 747 65 399,514 747 269 603,516 753 481 803,516 753 685 1007
3144,00027743_000,images/00027743_000.png,1,33 292 0 339,33 292 161 543,39 290 421 747,39 290 625 951,206 465 0 339,206 465 161 543,206 457 421 747,206 457 625 951,379 638 0 339,379 638 161 543,373 624 421 747,373 624 625 951,552 819 0 339,552 819 161 543,541 799 421 747,541 799 625 951
3145,00023140_001,images/00023140_001.png,1,69 358 29 381,69 358 233 585,71 385 485 839,71 385 689 1024,262 551 29 381,262 551 233 585,281 595 485 839,281 595 689 1024,454 744 29 381,454 744 233 585,490 805 485 839,490 805 689 1024,647 945 29 381,647 945 233 585,700 1024 485 839,700 1024 689 1024
3146,00002345_003,images/00002345_003.png,1,73 334 83 381,73 334 287 585,57 317 457 755,57 317 661 959,247 508 83 381,247 508 287 585,230 490 457 755,230 490 661 959,421 681 83 381,421 681 287 585,404 664 457 755,404 664 661 959,594 863 83 381,594 863 287 585,577 845 457 755,577 845 661 959
3147,00007583_003,images/00007583_003.png,1,25 323 0 357,25 323 139 561,33 327 453 777,33 327 657 981,223 521 0 357,223 521 139 561,229 524 453 777,229 524 657 981,422 720 0 357,422 720 139 561,425 720 453 777,425 720 657 981,620 927 0 357,620 927 139 561,622 925 453 777,622 925 657 981
3148,00015562_003,images/00015562_003.png,1,27 292 13 345,27 292 217 549,23 316 461 789,23 316 665 993,204 469 13 345,204 469 217 549,218 511 461 789,218 511 665 993,381 646 13 345,381 646 217 549,414 707 461 789,414 707 665 993,558 831 13 345,558 831 217 549,609 911 461 789,609 911 665 993
3149,00017122_000,images/00017122_000.png,1,59 308 113 333,59 308 317 537,45 298 435 689,45 298 639 893,225 474 113 333,225 474 317 537,214 466 435 689,214 466 639 893,391 640 113 333,391 640 317 537,382 635 435 689,382 635 639 893,557 813 113 333,557 813 317 537,551 811 435 689,551 811 639 893
3150,00015364_001,images/00015364_001.png,1,73 387 49 381,73 387 253 585,71 385 465 789,71 385 669 993,282 596 49 381,282 596 253 585,281 595 465 789,281 595 669 993,491 805 49 381,491 805 253 585,490 805 465 789,490 805 669 993,701 1024 49 381,701 1024 253 585,700 1024 465 789,700 1024 669 993
3151,00002727_000,images/00002727_000.png,1,33 298 27 379,33 298 231 583,21 311 463 753,21 311 667 957,210 475 27 379,210 475 231 583,215 505 463 753,215 505 667 957,387 652 27 379,387 652 231 583,408 699 463 753,408 699 667 957,564 837 27 379,564 837 231 583,602 901 463 753,602 901 667 957
3152,00020373_003,images/00020373_003.png,1,59 348 0 351,59 348 195 555,67 383 441 813,67 383 645 1017,252 541 0 351,252 541 195 555,278 593 441 813,278 593 645 1017,444 734 0 351,444 734 195 555,488 804 441 813,488 804 645 1017,637 935 0 351,637 935 195 555,699 1024 441 813,699 1024 645 1017
3153,00019605_004,images/00019605_004.png,1,75 383 57 369,75 383 261 573,79 353 483 819,79 353 687 1023,280 588 57 369,280 588 261 573,262 536 483 819,262 536 687 1023,485 793 57 369,485 793 261 573,444 718 483 819,444 718 687 1023,690 1007 57 369,690 1007 261 573,627 909 483 819,627 909 687 1023
3154,00014094_002,images/00014094_002.png,1,81 368 9 349,81 368 213 553,73 365 443 829,73 365 647 1024,272 560 9 349,272 560 213 553,267 559 443 829,267 559 647 1024,464 751 9 349,464 751 213 553,462 754 443 829,462 754 647 1024,655 951 9 349,655 951 213 553,656 957 443 829,656 957 647 1024
3155,00019175_000,images/00019175_000.png,1,81 370 53 381,81 370 257 585,69 355 457 815,69 355 661 1019,274 563 53 381,274 563 257 585,260 545 457 815,260 545 661 1019,466 756 53 381,466 756 257 585,450 736 457 815,450 736 661 1019,659 957 53 381,659 957 257 585,641 935 457 815,641 935 661 1019
3156,00008535_010,images/00008535_010.png,1,31 251 29 375,31 251 233 579,21 247 465 827,21 247 669 1024,178 397 29 375,178 397 233 579,171 397 465 827,171 397 669 1024,324 544 29 375,324 544 233 579,322 548 465 827,322 548 669 1024,471 697 29 375,471 697 233 579,472 705 465 827,472 705 669 1024
3157,00013811_000,images/00013811_000.png,1,0 314 73 373,0 314 277 577,0 321 471 789,0 321 675 993,210 524 73 373,210 524 277 577,214 535 471 789,214 535 675 993,419 734 73 373,419 734 277 577,428 749 471 789,428 749 675 993,629 953 73 373,629 953 277 577,642 973 471 789,642 973 675 993
